,IDpol,Year,Damage,Fire,Other,Theft,TPL,Windscreen
49140,90151627.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49141,90151632.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49142,90151632.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49143,90151639.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49144,90151639.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49145,90151664.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49146,90151664.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49147,90151665.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49148,90151665.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49149,90151675.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49150,90151675.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49151,90151681.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49152,90151681.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49153,90151684.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49154,90151684.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49155,90151685.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49156,90151694.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49157,90151696.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49158,90151696.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49159,90151700.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49160,90151700.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49161,90151702.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49162,90151702.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49163,90151709.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49164,90151709.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49165,90151712.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49166,90151718.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49167,90151718.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49168,90151722.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49169,90151722.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49170,90151724.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49171,90151724.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49172,90151725.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49173,90151725.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49174,90151742.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49175,90151742.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49176,90151745.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49177,90151745.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49178,90151749.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49179,90151751.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49180,90151751.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49181,90151753.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49182,90151753.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49183,90151760.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49184,90151760.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49185,90151760.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49186,90151763.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49187,90151764.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49188,90151764.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49189,90151765.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49190,90151765.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49191,90151765.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49192,90151768.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49193,90151769.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49194,90151775.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49195,90151794.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49196,90151794.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49197,90151797.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49198,90151799.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49199,90151808.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49200,90151811.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49201,90151811.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49202,90151812.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49203,90151813.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49204,90151813.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49205,90151813.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49206,90151820.102b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49207,90151825.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49208,90151835.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49209,90151835.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49210,90151846.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49211,90151848.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49212,90151848.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49213,90151851.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49214,90151853.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49215,90151855.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49216,90151856.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49217,90151856.102a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49218,90151861.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49219,90151861.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49220,90151861.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49221,90151866.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49222,90151866.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49223,90151872.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49224,90151873.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49225,90151873.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49226,90151873.102a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49227,90151876.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49228,90151877.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49229,90151885.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49230,90151890.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49231,90151894.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49232,90151894.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49233,90151895.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49234,90151895.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49235,90151900.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49236,90151900.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49237,90151901.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49238,90151902.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49239,90151906.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49240,90151906.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49241,90151908.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49242,90151909.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49243,90151910.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49244,90151911.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49245,90151911.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49246,90151913.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49247,90151915.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49248,90151918.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49249,90151919.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49250,90151924.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49251,90151924.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49252,90151926.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49253,90151926.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49254,90151927.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49255,90151927.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49256,90151927.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49257,90151929.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49258,90151936.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49259,90151939.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49260,90151939.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49261,90151940.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49262,90151940.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49263,90151941.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49264,90151943.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49265,90151945.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49266,90151945.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49267,90151946.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49268,90151946.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49269,90151950.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49270,90151953.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49271,90151953.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49272,90151954.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49273,90151956.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49274,90151961.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49275,90151970.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49276,90151972.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49277,90151973.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49278,90151974.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49279,90151974.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49280,90151974.102a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49281,90151974.102b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49282,90151980.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49283,90151984.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49284,90151989.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49285,90151991.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49286,90151991.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49287,90152005.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49288,90152006.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49289,90152007.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49290,90152018.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49291,90152022.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49292,90152023.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49293,90152025.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49294,90152028.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49295,90152030.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49296,90152042.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49297,90152042.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49298,90152042.102a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49299,90152044.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49300,90152047.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49301,90152047.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49302,90152049.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49303,90152050.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49304,90152052.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49305,90152055.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49306,90152060.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49307,90152061.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49308,90152061.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49309,90152061.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49310,90152063.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49311,90152064.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49312,90152064.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49313,90152072.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49314,90152081.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49315,90152082.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49316,90152082.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49317,90152082.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49318,90152084.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49319,90152088.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49320,90152090.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49321,90152090.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49322,90152093.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49323,90152104.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49324,90152104.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49325,90152104.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49326,90152104.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49327,90152107.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49328,90152107.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49329,90152110.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49330,90152110.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49331,90152111.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49332,90152111.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49333,90152112.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49334,90152120.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49335,90152120.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49336,90152120.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49337,90152120.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49338,90152121.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49339,90152121.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49340,90152124.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49341,90152124.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49342,90152127.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49343,90152127.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49344,90152127.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49345,90152127.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49346,90152127.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49347,90152132.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49348,90152134.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49349,90152135.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49350,90152135.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49351,90152135.101c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49352,90152136.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49353,90152136.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49354,90152138.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49355,90152145.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49356,90152147.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49357,90152147.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49358,90152148.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49359,90152150.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49360,90152154.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49361,90152155.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49362,90152159.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49363,90152159.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49364,90152160.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49365,90152160.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49366,90152161.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49367,90152161.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49368,90152162.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49369,90152167.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49370,90152169.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49371,90152170.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49372,90152174.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49373,90152174.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49374,90152180.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49375,90152186.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49376,90152186.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49377,90152186.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49378,90152186.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49379,90152198.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49380,90152199.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49381,90152199.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49382,90152203.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49383,90152203.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49384,90152204.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49385,90152206.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49386,90152209.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49387,90152212.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49388,90152212.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49389,90152214.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49390,90152215.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49391,90152215.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49392,90152215.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49393,90152215.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49394,90152217.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49395,90152217.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49396,90152217.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49397,90152218.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49398,90152218.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49399,90152221.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49400,90152222.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49401,90152222.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49402,90152226.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49403,90152230.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49404,90152230.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49405,90152231.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49406,90152231.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49407,90152231.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49408,90152233.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49409,90152244.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49410,90152244.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49411,90152247.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49412,90152249.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49413,90152250.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49414,90152250.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49415,90152259.103a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49416,90152261.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49417,90152261.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49418,90152261.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49419,90152261.101c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49420,90152265.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49421,90152265.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49422,90152267.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49423,90152267.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49424,90152267.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49425,90152267.100e,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49426,90152269.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49427,90152269.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49428,90152270.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49429,90152270.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49430,90152271.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49431,90152279.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49432,90152279.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49433,90152279.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49434,90152283.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49435,90152283.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49436,90152290.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49437,90152290.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49438,90152296.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49439,90152297.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49440,90152297.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49441,90152300.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49442,90152300.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49443,90152300.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49444,90152301.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49445,90152301.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49446,90152307.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49447,90152307.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49448,90152309.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49449,90152318.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49450,90152318.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49451,90152326.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49452,90152326.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49453,90152326.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49454,90152327.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49455,90152327.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49456,90152327.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49457,90152327.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49458,90152327.100e,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49459,90152327.100f,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49460,90152327.100g,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49461,90152335.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49462,90152337.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49463,90152337.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49464,90152337.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49465,90152345.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49466,90152345.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49467,90152346.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49468,90152346.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49469,90152346.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49470,90152346.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49471,90152347.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49472,90152348.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49473,90152348.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49474,90152348.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49475,90152348.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49476,90152350.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49477,90152350.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49478,90152352.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49479,90152352.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49480,90152356.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49481,90152367.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49482,90152380.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49483,90152380.101b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49484,90152384.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49485,90152384.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49486,90152386.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49487,90152388.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49488,90152389.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49489,90152389.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49490,90152389.100c,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49491,90152389.100d,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49492,90152391.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49493,90152391.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49494,90152392.103a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49495,90152415.100a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49496,90152415.100b,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
49497,90152418.101a,2004.0,0.0,0.0,0.0,0.0,0.0,0.0
